,ABCB4,ALPA4,AMAR3,BBAS3,BBDC4,BEEF3,BRAP4,BRFS3,BRML3,BRPR3,BTOW3,CCRO3,CIEL3,CMIG4,CPFE3,CSAN3,CSMG3,CSNA3,CYRE3,DIRR3,DTEX3,ECOR3,ELET3,EMBR3,ENBR3,EQTL3,EVEN3,EZTC3,FLRY3,GFSA3,GGBR4,GOAU4,GOLL4,GRND3,GUAR3,HBOR3,HGTX3,HYPE3,IGTA3,ITSA4,ITUB4,JBSS3,JHSF3,JSLG3,KLBN4,LAME4,LIGT3,LOGN3,LREN3,MDIA3,MGLU3,MILS3,MRFG3,MRVE3,MULT3,MYPK3,OIBR3,PETR4,POMO4,POSI3,PSSA3,QUAL3,RADL3,RAPT4,RENT3,SBSP3,SLCE3,SMTO3,TCSA3,TIMP3,TOTS3,TRPL4,UGPA3,VALE3,VIVT4,WEGE3
LREN3,0.2915818994110937,0.2371691363912965,0.2988025092307386,0.39807748482139854,0.445151989605766,0.19104322592764816,0.2897599285517156,0.31083602283162953,0.46524947210119955,0.26761509348567586,0.21865918797437597,0.4175501999114584,0.3629461869298142,0.3407793065782304,0.4158230120370826,0.35985382987014913,0.22732488908527093,0.2936613310182802,0.3973266494565624,0.27516140818361023,0.38014717311597274,0.3821923698539947,0.36323043541730976,0.1338296395362511,0.3359202902773689,0.3583313128615815,0.3580562680004616,0.35477999576324193,0.18199191880302365,0.3144003371066148,0.24356028942455168,0.24009303859595682,0.2975280793150449,0.2596236873201951,0.24250935878291527,0.23924058346246949,0.38861433118755423,0.41788091582274306,0.3895338919246786,0.4318649664984651,0.4414041652648384,0.2674406147414256,0.27845412070810655,0.20643404734644713,0.20956470117919201,0.5235005563848861,0.3216072762941892,0.12101485843956052,1.0,0.25308975519722515,0.2714490232059241,0.24623642938234294,0.2506392823042233,0.36249767525974064,0.436289620058662,0.25168568449784257,0.2062228442329766,0.39081711153176274,0.3150399576480376,0.1769529957045073,0.27941532334861185,0.25496328321406775,0.3440040207109942,0.33154578786666644,0.41015412344806973,0.316080234515656,0.13890548244229556,0.20650220229728564,0.30954830155325896,0.33529818601970546,0.24888599672970188,0.3019833790075775,0.4277328353862748,0.24869846417241312,0.38071244152229733,0.23049488797491363
MDIA3,0.18895570238980194,0.157792000629018,0.1337635296283017,0.24941977177953895,0.28791122302275646,0.10751958416656883,0.19518483483402788,0.23307076701350415,0.24321588632756497,0.14727658838621546,0.15374088964315313,0.24131474128104183,0.2233451860003237,0.20201320455227256,0.2175287830423195,0.20555584714434552,0.13350195404173607,0.16399164746598965,0.23457433083236365,0.13841534086595592,0.23557192895174425,0.23446207810506878,0.21747723860786963,0.12387225662118694,0.1927107330204593,0.17985840834573755,0.19586916060131201,0.21123712979531392,0.15704010457453507,0.1665248694759393,0.17117255027802858,0.16710120381522428,0.2123879226416494,0.21413427705675644,0.16500455937007313,0.1679183869545724,0.21033356914630608,0.2908968095214006,0.20205096631223166,0.2716324635916358,0.2700513178805925,0.1581433779307924,0.1577819334076375,0.16616934006491382,0.11138140961620871,0.2501482043921717,0.21268962210343534,0.07648204153583223,0.25308975519722515,1.0,0.13970972228445788,0.17890958139235222,0.11447368973423845,0.20393475397748148,0.21137916385496444,0.14774291144945856,0.11876134642038153,0.26112647203871026,0.19595674343003003,0.11454160489978267,0.21022142828900486,0.19319358184539398,0.1823347967483211,0.19070087406782968,0.224573022353237,0.20965917628075664,0.09673467961923957,0.16342318153198676,0.174049969809899,0.2096664489954319,0.18171023393977365,0.1768220142103047,0.24668654677236942,0.1681160222570528,0.22295393704334954,0.2107245244084518
MGLU3,0.18903929937514333,0.13383965930134006,0.21148457116918895,0.2556113203446556,0.27470081563761356,0.15422781303310232,0.2524165781466438,0.14699660730732783,0.25437990963666973,0.16082339024532707,0.15575886155411073,0.1987682575976739,0.18657180394037168,0.19737382064258,0.20324519263084925,0.23042374627916468,0.14078984888711968,0.21661623333165664,0.21348338398830838,0.22019939663913132,0.251364101576326,0.223178055237375,0.19207545568762255,0.057724896077528204,0.17029541114676508,0.13946082744870034,0.22224253467177782,0.2353776626738352,0.15881807857965932,0.22130123662601794,0.20348419622621497,0.20780415386036397,0.20880185729236336,0.17492635359401698,0.18540029579927414,0.1483211182185625,0.18673575471259907,0.23179585154206053,0.22727596231459857,0.23518040909585977,0.2304285600071522,0.1477777373023663,0.13898331580304124,0.1346527605122519,0.1392939146753563,0.2896513532355686,0.20420627167196476,0.1094066995728403,0.2714490232059241,0.13970972228445788,1.0,0.17157751543825178,0.18392610367573806,0.23076883633052014,0.2228499455263645,0.17680004664678936,0.13857218005085414,0.25606992715322136,0.18906684311639252,0.15365792682016757,0.18691095032451757,0.18811097213054404,0.16332229439796647,0.1919045569505101,0.2165372307662612,0.1886966073677437,0.07861554817020973,0.1253410963138006,0.18986209723629124,0.21338863055654805,0.13864691439887575,0.15104221275625496,0.18561353435827196,0.23787787610819244,0.21093803030742195,0.16995898202699974
MILS3,0.20532235347838126,0.14318494496737308,0.16900858830429122,0.27496461920972126,0.2716234062069825,0.10513108283374654,0.2052620023061687,0.1325326944591248,0.26685402629130317,0.22303514412698872,0.11551103983182463,0.22982127652228174,0.2110300909255879,0.2529640032884027,0.20305280019564897,0.24027805620403953,0.15501329888781967,0.2155340969270493,0.3024660746648224,0.24025729582663058,0.26426441337042955,0.24391732754274698,0.24198431284708263,0.08652535616160274,0.20839652362568176,0.1832470356112569,0.2532743105068167,0.331884127742909,0.10978953880984192,0.25820729552319865,0.203360993567966,0.21683938926998278,0.24419660074690006,0.20639923804717186,0.19592224566412014,0.21567787584442746,0.19429148744326513,0.2081920338052493,0.22326486086267036,0.2776980771415799,0.27441505711334147,0.10860563309769382,0.2201177887091845,0.19986791082756047,0.1440839228055448,0.2266548597606695,0.24630514814975735,0.18123073804655596,0.24623642938234294,0.17890958139235222,0.17157751543825178,1.0,0.15250395634205383,0.19737123934931386,0.2087637225904871,0.22125671287758994,0.16762621048398096,0.2565213020731239,0.2264292634050034,0.17930229427391334,0.1660832469327371,0.17800089400865504,0.10103313366573381,0.28960933936287786,0.25153669946053325,0.21139356689716227,0.10442229544571477,0.18065559366493752,0.2525806630738205,0.1949700850086788,0.136934102335929,0.17505694944080974,0.2055012334219797,0.17491888369048886,0.2066387337054737,0.13843017770672
MRFG3,0.1910308545087209,0.18932542174173084,0.18881104373821234,0.28020686386931704,0.28500281393471005,0.35444127271915493,0.21784992921500845,0.22726560007286495,0.3163622184741216,0.2364898174291354,0.11301891038025788,0.26811291088057215,0.2075118073507312,0.24773352143339336,0.3114621624474877,0.28050906995458275,0.16478067162326715,0.2646652721606488,0.27652301623462566,0.23615511142530998,0.23464856700359124,0.2367857342157555,0.26741537127146964,0.14501498172028582,0.29604234444236277,0.22564820608476677,0.2988582246381879,0.24136019678407947,0.1400332728700922,0.27499972041145054,0.2024861545708851,0.1984521880094837,0.21394595553688753,0.1735638845351404,0.16737986258049017,0.21064089885528844,0.22231208607056555,0.27847283303278225,0.24111972936952994,0.28366943711873016,0.2717545562264315,0.32759017411762914,0.19217826391312662,0.14627962403125344,0.12990565880918,0.262781953247038,0.21631238798787084,0.10244382141977354,0.2506392823042233,0.11447368973423845,0.18392610367573806,0.15250395634205383,1.0,0.2828135299361362,0.27660940222209024,0.21588993499730436,0.1754899572206411,0.3128465086909109,0.18635257314708212,0.1318978418324739,0.17295859357474733,0.1511949868661463,0.14930369023226903,0.23775505161367053,0.24446351177712963,0.21282541596353455,0.14049394273594412,0.18572065499889837,0.24242807563873336,0.20495569590234924,0.12646295288930043,0.2231152947290786,0.2665199869908367,0.18449059149325223,0.21616107476719157,0.11696030551410994
MRVE3,0.22781844886462557,0.2366672259499109,0.1973547347128839,0.3676688429369848,0.3732104687980736,0.20847280425870787,0.2667475678073856,0.2505724511989438,0.377290604377941,0.29700148853182634,0.28166812919367545,0.36561326546213896,0.30227693384401544,0.28470771905527403,0.3846266392291925,0.3421702330676345,0.18626936006757558,0.28936462073775465,0.4578251495425609,0.3626560923718354,0.3343313615747664,0.3002224483392127,0.3345243926323117,0.09661082227466819,0.3279453980007854,0.31439095614472085,0.42774516824483816,0.4248657424309462,0.13227496262612767,0.427031272450581,0.21432126613762773,0.22204691145887442,0.24858072030247852,0.23293453949395485,0.16459775926703196,0.26140194572485237,0.2949114405985466,0.35757321442141504,0.32511395076992217,0.4043308189349706,0.3875633162597042,0.22289299952293484,0.25653217509227305,0.173590574253794,0.18665263027516796,0.3856208967593149,0.32124104825012273,0.0857897278311216,0.36249767525974064,0.20393475397748148,0.23076883633052014,0.19737123934931386,0.2828135299361362,1.0,0.3546734676972525,0.24170671979530267,0.20387184109555526,0.3508992444721036,0.27149107762046104,0.14336388469371417,0.28918699706741985,0.20950648328964866,0.21075014682148976,0.26361879348029765,0.35722026724185557,0.30636342625923146,0.12892944047998736,0.16460871949672018,0.3584700645329089,0.27246379046201846,0.24147455327046102,0.296977481325797,0.32158701533334805,0.23472798784702117,0.28289463104688517,0.1586870950938101
MULT3,0.3226558894042921,0.23550885329743015,0.22496936958483177,0.45130423305452255,0.49327603386333035,0.15302049984614993,0.2886568144018839,0.29213551034921775,0.6230588924966441,0.4191984289983985,0.16338941811606175,0.48833617258931805,0.36907255382925425,0.34282234726588684,0.43194194327900215,0.3936762691078423,0.20692979855025578,0.28557259037626403,0.41800498569594274,0.3516437460094549,0.37308973955871694,0.3932498641218352,0.306809047826622,0.09111380341813805,0.3096801143728562,0.36221629042544234,0.36120468035455106,0.39006414768475345,0.19011966864857552,0.3028856934227936,0.24180502792823205,0.23909866961255216,0.30702245038783016,0.253975165829135,0.21240056826218215,0.25363246685106866,0.3011276063345418,0.38977216605949444,0.5839609722363432,0.4833257117236248,0.47080049760757564,0.23173657795253688,0.3039513310262392,0.21399067281434841,0.15423789169121604,0.4336076121076811,0.2969447944137625,0.14224220811617208,0.436289620058662,0.21137916385496444,0.2228499455263645,0.2087637225904871,0.27660940222209024,0.3546734676972525,1.0,0.23927506591582567,0.17307353975063372,0.3972555277913153,0.2814807848570287,0.1734034206029433,0.2915044727457781,0.26106561788460875,0.25547530008659197,0.2863742260709376,0.3941694082428826,0.344340867764235,0.1280186443919876,0.21898996342415644,0.31370331465700474,0.2631654776381679,0.26103927406853883,0.289532507292275,0.3977629037712309,0.24522023444651114,0.35850447893491993,0.21093642923332961
MYPK3,0.23523965477022665,0.1877094891852997,0.18399157426887572,0.26488588149937603,0.31510844021676465,0.17550578171691072,0.25365360300803796,0.2113320428228454,0.2555214655084567,0.19492779286182046,0.1304389980464683,0.22875389532479123,0.20268138222244092,0.2087131543314839,0.2348957341773159,0.2581906161423421,0.16377267419761576,0.25276925471915535,0.2846134465001467,0.2534812392618514,0.2924558233150846,0.2335589220954114,0.24968136406072408,0.07108236983576753,0.24061186319154926,0.20452656968750021,0.26614320934914937,0.2501025825196471,0.1094811796391165,0.25136908857544965,0.2714315025889112,0.22951408654964534,0.2520709082569163,0.2228910575660884,0.1933615761998572,0.20727528525271552,0.24198484783765647,0.21316775511239686,0.22830114104556584,0.2855386227262262,0.2965824327505561,0.16365775129093213,0.2219715709056315,0.21072835955228855,0.10483811304547674,0.27722285828162463,0.23180700515534466,0.1510079928870584,0.25168568449784257,0.14774291144945856,0.17680004664678936,0.22125671287758994,0.21588993499730436,0.24170671979530267,0.23927506591582567,1.0,0.1716609466131992,0.2809345282857894,0.30293995078843994,0.13500473919659256,0.17275419585616544,0.17412605947716983,0.1441357087634044,0.33676561925706794,0.24647864056806942,0.20777228661291097,0.1440155053421644,0.15920608966193747,0.24051545477460637,0.17825871235184065,0.11804872713059572,0.19198355107333123,0.20410202931806412,0.21500358437406739,0.22458452828903086,0.2145323445353521
OIBR3,0.13875975150213085,0.08682346762561888,0.13843215941891795,0.16109662902460953,0.17955220680193118,0.13616603549640888,0.1749516537344817,0.10670820281424227,0.2272997916143465,0.16109676753169294,0.2067605471049229,0.19085948905091366,0.16378154831603903,0.17972854396698254,0.17229295353872506,0.15887241112667427,0.10830555073617133,0.158652319846742,0.19739761808663012,0.13789655616314409,0.17892514241662194,0.17593745661826615,0.2010378370619872,0.09264639754467757,0.1584585348115199,0.13766534536171576,0.19099692227015908,0.1590217665902681,0.08287373613295325,0.26593166770592624,0.15645292293730545,0.17157732553120042,0.18842146424834683,0.12803613557149648,0.11010747066510053,0.12976420854861856,0.1566844512317649,0.20211955367802237,0.15582552552818718,0.18466919616787209,0.1836396397642007,0.15006622692629712,0.1992237369028292,0.09819584745699994,0.12921781493041817,0.22698105158676152,0.18293399618021824,0.11409944166563048,0.2062228442329766,0.11876134642038153,0.13857218005085414,0.16762621048398096,0.1754899572206411,0.20387184109555526,0.17307353975063372,0.1716609466131992,1.0,0.2105381292053129,0.15609240044269748,0.13586020796878076,0.1121633628667939,0.11576136920212982,0.104521788857815,0.16119479729788683,0.1665182411154533,0.1758635485377437,0.12162369952150358,0.11568592273735419,0.19768774198438066,0.24772800083955812,0.11265566550373511,0.15870511293428538,0.21360684757425685,0.16552418011633702,0.24913179337128302,0.08985614915417789
PETR4,0.3555581587654298,0.21886853375838405,0.23147181264206365,0.5483319898344756,0.5847553187772185,0.1833447538536361,0.47339977127242455,0.3153008438882804,0.46292088044816004,0.29862089307606215,0.2240223601045838,0.41376305492785825,0.3290415811902174,0.40442088124815373,0.4193522823408118,0.43032289495761633,0.26005862154171083,0.4403170045518389,0.3994200052855922,0.2785429928903256,0.38184723544184124,0.3785867288122822,0.41657660451708156,0.13868492882258387,0.3222796900318322,0.34343732086065537,0.3800838863311481,0.36970752957204595,0.18736332471814574,0.39525034766821143,0.38868119770159976,0.41224441010462465,0.3910422173118451,0.23130562843427901,0.26461739021893044,0.27022022636228793,0.3275869575671447,0.3812309651024868,0.3843262380713464,0.547937655190197,0.5622433393127976,0.3094932839502625,0.3023082581431335,0.23816924949886786,0.20110660072129896,0.40352835233177653,0.3433773563047584,0.17508653744620947,0.39081711153176274,0.26112647203871026,0.25606992715322136,0.2565213020731239,0.3128465086909109,0.3508992444721036,0.3972555277913153,0.2809345282857894,0.2105381292053129,1.0,0.2978889612673944,0.22767552576056221,0.2837947978870587,0.2780999025135228,0.20754046243512,0.3298558299905134,0.3726796686366273,0.3667439137037772,0.10541769617258298,0.21920961138765313,0.3626973469789027,0.32851888327046264,0.22909920223164695,0.2631593706305805,0.4296447146811405,0.4456521154154733,0.37637837668343727,0.22229604118438717
POMO4,0.2328597559252643,0.1525310598010341,0.15422143785718892,0.29854992249745566,0.3266516574373209,0.092822311556687,0.1764142094868773,0.2327215795720334,0.2883370925858978,0.21822769387594454,0.12987387416014207,0.28747259905622674,0.2118542834132109,0.27423002720291945,0.3044596624615195,0.2152868205199179,0.1615079197461889,0.18553307600543423,0.2962063048340142,0.2525981165451047,0.2760900585602939,0.2625188311587502,0.26145678641203796,0.0683467599549223,0.2617539164727481,0.23305716729701711,0.2432106342469305,0.28091827328097774,0.12740925246593096,0.23341557462815,0.19337445230648423,0.19507839311045044,0.22470428102123133,0.243267785157742,0.1929501462976223,0.17078092585191848,0.2256198184289007,0.24294655763888978,0.28840070320247047,0.34261033753185366,0.33417908444487315,0.1899365826457392,0.19876520548807428,0.15711125608645063,0.16465439511064883,0.3079454094804085,0.20692943439021008,0.1046651681708552,0.3150399576480376,0.19595674343003003,0.18906684311639252,0.2264292634050034,0.18635257314708212,0.27149107762046104,0.2814807848570287,0.30293995078843994,0.15609240044269748,0.2978889612673944,1.0,0.14062609996392084,0.18116367499819117,0.18606721109233498,0.1533359535801907,0.3797529167292645,0.2709276244692352,0.23530430127463337,0.0901169703482444,0.1604820307133604,0.2067615617686883,0.19975529865117003,0.17802348163684512,0.18247345526662145,0.22758902897954666,0.15638564149930534,0.22417104935944798,0.18964534047990406
POSI3,0.1416928816594895,0.12761077113498978,0.14933553460248977,0.2248478198589396,0.21839569318553792,0.10143195160918823,0.14393127881009746,0.1315430630082737,0.1812192812717787,0.12319215121839427,0.07778403617685423,0.1519703231619911,0.15553658843571336,0.17822717942055896,0.15492099409886537,0.1777056256642205,0.06961579059774223,0.14902825117698557,0.1891705779245842,0.13627531534847967,0.16636674944095095,0.16691617736711317,0.19335011861117415,0.076190447983893,0.14896046419606676,0.14952514716456294,0.15446908405758064,0.19082908892358585,0.10959265075485784,0.1711157727739042,0.12521434321132127,0.1506303000089333,0.17636370750883862,0.1282928899818739,0.1393082938612116,0.1528362723352658,0.14025383599779453,0.20739818730137125,0.1714022656226717,0.232966335819687,0.23955250038571654,0.15208550973049664,0.16929751582057456,0.13397431002470636,0.1400225278956107,0.15081945615209005,0.18088967841990133,0.08651835351013443,0.1769529957045073,0.11454160489978267,0.15365792682016757,0.17930229427391334,0.1318978418324739,0.14336388469371417,0.1734034206029433,0.13500473919659256,0.13586020796878076,0.22767552576056221,0.14062609996392084,1.0,0.1214601755721226,0.15761103802757007,0.11155163686700573,0.15765641245799464,0.13730467483525316,0.12504224053896792,0.09611465708879335,0.1401189315921022,0.22815247494182553,0.1286290067447443,0.11590234658240718,0.12019287587484323,0.15065767037274697,0.1259066311599769,0.13618667148028166,0.10092766419062017
PSSA3,0.1893821842410856,0.13839942380687298,0.1385121334203569,0.33687568322102424,0.3762780017233413,0.1347565835718344,0.18072213853301536,0.24348072271727642,0.2795895755453516,0.19045953410951458,0.13781361910291798,0.2939845674720945,0.23115109755881919,0.24163331740619737,0.2693812010276798,0.23564096017445169,0.16539577382101844,0.16551230039358175,0.252707741194887,0.20618313025378807,0.2663975648080047,0.31808639037198305,0.26508331080075015,0.11782580754301726,0.24508292472932555,0.19092279432631878,0.25134456625366697,0.28136713455752993,0.09390097556931934,0.20992153147200293,0.17882683467109675,0.1695287013420029,0.25850089202295473,0.17549590891871322,0.13727299407827517,0.14972244482706032,0.2030424109935398,0.2780956212873162,0.2100795833495844,0.37174856510993554,0.3704869094272103,0.12666213753644567,0.15805799289754982,0.1618246456304064,0.1535460299080155,0.2652379999589588,0.257690600675523,0.0905306578784077,0.27941532334861185,0.21022142828900486,0.18691095032451757,0.1660832469327371,0.17295859357474733,0.28918699706741985,0.2915044727457781,0.17275419585616544,0.1121633628667939,0.2837947978870587,0.18116367499819117,0.1214601755721226,1.0,0.16439649018368924,0.17078290373002777,0.22750590952882993,0.24777896608961197,0.2817114302539812,0.053245054148464074,0.169720274650611,0.2487645252652762,0.22005212967637747,0.21798035084872153,0.18899348495134258,0.25815124814156176,0.14286224383099477,0.2602081654202219,0.2402107599148023
QUAL3,0.19160479371583253,0.15099101199298556,0.156252032906245,0.3184327374008889,0.296529063166796,0.10352823647506619,0.20148952092402045,0.18380677397563622,0.2913237652338674,0.2067841656225823,0.13501815578614873,0.29207741651709257,0.2710346566776213,0.2305978888357697,0.25040865854305167,0.22321526736340228,0.1620658765173191,0.20137921686764218,0.25180933985517645,0.17282200060428454,0.22725706677363108,0.2571542094964244,0.24405605353661744,0.07692061495609682,0.2070914604335213,0.24558306896104132,0.21971954551927964,0.25636507812843895,0.1268263875438284,0.24489824689144848,0.19190969073192427,0.1790155916192408,0.21889863756799133,0.1748912196431313,0.1799762722791575,0.21189121467903962,0.18282043958473507,0.2583434186669273,0.2039708492647249,0.31430356415417177,0.2880149731228402,0.2062645856633133,0.20803991821227896,0.18006105525747088,0.10620269392702117,0.25500429903485516,0.21925045172312613,0.10973093988046896,0.25496328321406775,0.19319358184539398,0.18811097213054404,0.17800089400865504,0.1511949868661463,0.20950648328964866,0.26106561788460875,0.17412605947716983,0.11576136920212982,0.2780999025135228,0.18606721109233498,0.15761103802757007,0.16439649018368924,1.0,0.17416202328387384,0.22188642042932682,0.284382777752052,0.23920318322459463,0.10462053927409547,0.14828263176321993,0.2089715716589635,0.1265959724128512,0.13225981255869224,0.2024060181735943,0.22503594924304351,0.1835693638026162,0.157207653572658,0.15961102277874362
RADL3,0.20510755521451884,0.16512642975280242,0.15257529246902163,0.2684442138736623,0.2957062861342837,0.11618401633740119,0.15845747130790291,0.16403684864642126,0.2357237376366922,0.13711652102941496,0.14340960214705706,0.273126699644783,0.2331970579003929,0.21050509524678018,0.24375780561093066,0.20675508400836667,0.16011586088846633,0.184711117261776,0.2160614751404628,0.15864246082580435,0.20804906945012963,0.24696039271500073,0.2226037448970957,0.07790464644552697,0.19699089910895423,0.23480198600698093,0.19715029503084858,0.21108428235332075,0.10564076367609244,0.21243246082885509,0.15676648910949903,0.15576193382804554,0.12915152737621824,0.1362539686001924,0.1219952486730696,0.15258902966364066,0.22597438785649984,0.2709102375384327,0.2268949322629929,0.2864317644332984,0.28373362146939773,0.1653381960332422,0.13554307901057422,0.21075820392000533,0.12922996142561027,0.3038325350313847,0.20222114835871566,0.06831448344404364,0.3440040207109942,0.1823347967483211,0.16332229439796647,0.10103313366573381,0.14930369023226903,0.21075014682148976,0.25547530008659197,0.1441357087634044,0.104521788857815,0.20754046243512,0.1533359535801907,0.11155163686700573,0.17078290373002777,0.17416202328387384,1.0,0.18307018513296536,0.2580441446375018,0.20895227365656416,0.09297915143543922,0.14188413276567563,0.18303641061755477,0.18706974308054497,0.22062136362738202,0.1960838634387402,0.27033239236244394,0.13464933258218686,0.2509737328193807,0.2331977171357066
RAPT4,0.27799150654180355,0.15433305160147479,0.20050481734321116,0.3565479945034531,0.37369547954615556,0.18290175327077637,0.2661286491769062,0.2570318016673057,0.3203677493599274,0.25193838748660197,0.18250497583093778,0.33549651287497456,0.2609953069697639,0.3244676077440676,0.3147045859214274,0.24873791050552374,0.20756766469666257,0.27005575153993844,0.3469110706545678,0.347356948253175,0.33808188906549325,0.31963528723851353,0.3093758121752335,0.10012374667577706,0.26908283949492967,0.2561653981337618,0.31725767768917135,0.3673462438369845,0.14173079064440627,0.29610321819783547,0.2539977097391162,0.2752100719533685,0.2840710328977242,0.24252757668518032,0.2275491115554562,0.256538756872676,0.2685804758396938,0.27870652971589305,0.30854438671037304,0.3787521721598813,0.36336444247842586,0.20330095269287798,0.2917598818288748,0.2339767813563411,0.1521616261067638,0.3808104333090734,0.31090286281221313,0.14316373631296073,0.33154578786666644,0.19070087406782968,0.1919045569505101,0.28960933936287786,0.23775505161367053,0.26361879348029765,0.2863742260709376,0.33676561925706794,0.16119479729788683,0.3298558299905134,0.3797529167292645,0.15765641245799464,0.22750590952882993,0.22188642042932682,0.18307018513296536,1.0,0.2699174042383436,0.28431472767013516,0.08931489322948714,0.15514198084808473,0.27868875317942343,0.24576630900067253,0.1919705972867233,0.233466338473744,0.24706249915008716,0.24211414737018924,0.27723347600261244,0.18522264330261046
RENT3,0.2825374556605945,0.23280113942069033,0.23154292454446584,0.37007607134559445,0.42077402001085823,0.15165317156070207,0.29119129406831734,0.27500783614302027,0.41066673289223093,0.27787332103790036,0.22367243705945564,0.4164442057145115,0.34253841484014924,0.3179652455393481,0.36584875177477943,0.3471567560646578,0.20026748478426074,0.3218233230262816,0.38588153897476674,0.2695122477601796,0.3632999298272509,0.3921111858984468,0.3285898855595395,0.11626677417913324,0.30991936059531416,0.3076116497320287,0.34672745572681113,0.36022657841521677,0.12408218988256683,0.3191786854825515,0.2844848281526528,0.28221376766184386,0.2804998976275739,0.23529512688611914,0.2157269085519962,0.21501687853685553,0.25949476714880687,0.38838412926797905,0.34176144705838984,0.4122465709003151,0.4143405095970554,0.2443758613966502,0.23570878757253255,0.18758036447333756,0.1904636772726105,0.39027701759064665,0.28311155281344574,0.1561882553058843,0.41015412344806973,0.224573022353237,0.2165372307662612,0.25153669946053325,0.24446351177712963,0.35722026724185557,0.3941694082428826,0.24647864056806942,0.1665182411154533,0.3726796686366273,0.2709276244692352,0.13730467483525316,0.24777896608961197,0.284382777752052,0.2580441446375018,0.2699174042383436,1.0,0.33190414536771495,0.12006383495701181,0.2184788937494252,0.3112406510409934,0.25132986284270936,0.24342217508767505,0.26087436146001647,0.34431972412170464,0.25460354952902464,0.30903255625650045,0.1908297911774498
SBSP3,0.30395344964978044,0.22506153507522883,0.1822623194006768,0.39202701426696496,0.42555023848517787,0.17288255962343152,0.265613040758993,0.2697655115518644,0.3643282014441371,0.28679022220161504,0.19595052098613158,0.3574076118048217,0.3205144625940062,0.3847212191693043,0.4382725919997555,0.3120957467007929,0.36999601287235784,0.2824642309621207,0.3394907226599198,0.29528396763008113,0.3370905697207465,0.35007528266632565,0.3833130827195847,0.16740313011513128,0.3466406956059613,0.365493442274643,0.3371889783605164,0.33631894244557126,0.17661697046374703,0.3314704053673114,0.25928830481635406,0.2649013712412678,0.29397594146374517,0.23699892361887998,0.19131946705085925,0.2013473129592241,0.24393839141256676,0.3333483253267938,0.3266291956802348,0.456633262960946,0.433991358618162,0.24579449391011562,0.26882344652654344,0.2027118443341661,0.1862319379988471,0.32818157923013247,0.3595846916047558,0.15796912248729794,0.316080234515656,0.20965917628075664,0.1886966073677437,0.21139356689716227,0.21282541596353455,0.30636342625923146,0.344340867764235,0.20777228661291097,0.1758635485377437,0.3667439137037772,0.23530430127463337,0.12504224053896792,0.2817114302539812,0.23920318322459463,0.20895227365656416,0.28431472767013516,0.33190414536771495,1.0,0.11864372205711655,0.20036923792115854,0.2781602389464873,0.27523115447572827,0.23613841211267322,0.3119980884640176,0.36026112532516946,0.24601511904139947,0.3312908709747608,0.18497995059174296
SLCE3,0.12209435746893826,0.13458981887170843,0.0827681622432815,0.11848725548450467,0.11652122283345248,0.1354904028484958,0.10473234854626298,0.11640271985735193,0.1385346806654168,0.1084684851273352,0.09241292921583143,0.13171908058582896,0.12285294151457458,0.11215869150643577,0.1472896989968671,0.12810138014386246,0.07234913505357939,0.12839875256871836,0.14462992949937617,0.14712804167253477,0.0819492099197117,0.1047687641979079,0.0819887853005909,0.07927719226773525,0.12019976970254352,0.10964387737512488,0.13801232244749204,0.14370443024243357,0.12676960768049564,0.12123842557957404,0.11102733702637754,0.12858802221144072,0.12309389749715133,0.1314957463814054,0.07741836080867326,0.0964565068451032,0.12573948795935194,0.1405428032360257,0.1562792921625685,0.10966422090291848,0.09762234726096182,0.09022546025448634,0.10718962919972483,0.08319360692995033,0.08487517379452451,0.15291559210332598,0.12987166985487944,0.10863957411371643,0.13890548244229556,0.09673467961923957,0.07861554817020973,0.10442229544571477,0.14049394273594412,0.12892944047998736,0.1280186443919876,0.1440155053421644,0.12162369952150358,0.10541769617258298,0.0901169703482444,0.09611465708879335,0.053245054148464074,0.10462053927409547,0.09297915143543922,0.08931489322948714,0.12006383495701181,0.11864372205711655,1.0,0.13894921467925592,0.14382911809771567,0.09202681705256144,0.11807647655034263,0.10806844454148315,0.10187885049005242,0.08511367837327598,0.10915740725360909,0.09883880779747996
